"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000407, 1, 0.000407, c1_dropout='0.1',c1_filter_1='16',c1_filter_2='16',c1_k=''he_normal'',c2_dropout='0.1',c2_filter_1='32',c2_filter_2='32',c2_k=''he_normal'',c3_dropout='0.1',c3_filter_1='64',c3_filter_2='64',c3_k=''he_normal'',c4_dropout='0.1',c4_filter_1='128',c4_filter_2='128',c4_k=''he_normal'',c5_dropout='0.1',c5_filter_1='256',c5_filter_2='256',c5_k=''he_normal'',c6_dropout='0.1',c6_filter_1='128',c6_filter_2='128',c6_k=''he_normal'',c7_dropout='0.1',c7_filter_1='64',c7_filter_2='64',c7_k=''he_normal'',c8_dropout='0.1',c8_filter_1='32',c8_filter_2='32',c8_k=''he_normal'',c9_dropout='0.1',c9_filter_1='16',c9_filter_2='16',c9_k=''he_normal''
19.875130, 0.282600, 19.883966, 1, 0.008836, c1_dropout='0.1',c1_filter_1='16',c1_filter_2='16',c1_k=''he_normal'',c2_dropout='0.1',c2_filter_1='32',c2_filter_2='32',c2_k=''he_normal'',c3_dropout='0.1',c3_filter_1='64',c3_filter_2='64',c3_k=''he_normal'',c4_dropout='0.1',c4_filter_1='128',c4_filter_2='128',c4_k=''he_normal'',c5_dropout='0.1',c5_filter_1='256',c5_filter_2='256',c5_k=''he_normal'',c6_dropout='0.1',c6_filter_1='128',c6_filter_2='128',c6_k=''he_normal'',c7_dropout='0.1',c7_filter_1='64',c7_filter_2='64',c7_k=''he_normal'',c8_dropout='0.1',c8_filter_1='32',c8_filter_2='32',c8_k=''he_normal'',c9_dropout='0.1',c9_filter_1='16',c9_filter_2='16',c9_k=''he_normal''
66.543127, 0.251900, 67.803950, 2, 1.260823, c1_dropout='0.2728814439398872',c1_filter_1='256',c1_filter_2='128',c1_k=''he_normal'',c2_dropout='0.25676424805240017',c2_filter_1='64',c2_filter_2='16',c2_k=''he_uniform'',c3_dropout='0.24114847822252442',c3_filter_1='128',c3_filter_2='64',c3_k=''he_uniform'',c4_dropout='0.29998148502247474',c4_filter_1='256',c4_filter_2='64',c4_k=''he_normal'',c5_dropout='0.2303085210810261',c5_filter_1='64',c5_filter_2='64',c5_k=''he_normal'',c6_dropout='0.1564188510443339',c6_filter_1='128',c6_filter_2='32',c6_k=''he_uniform'',c7_dropout='0.12403779629388928',c7_filter_1='64',c7_filter_2='128',c7_k=''he_normal'',c8_dropout='0.17250833635900806',c8_filter_1='128',c8_filter_2='32',c8_k=''he_uniform'',c9_dropout='0.29908589877495473',c9_filter_1='32',c9_filter_2='128',c9_k=''he_normal''
377.110597, 0.236900, 379.608945, 3, 2.498349, c1_dropout='0.26305968523380807',c1_filter_1='128',c1_filter_2='128',c1_k=''he_normal'',c2_dropout='0.2623710629281627',c2_filter_1='32',c2_filter_2='64',c2_k=''he_uniform'',c3_dropout='0.23528229859634822',c3_filter_1='16',c3_filter_2='256',c3_k=''he_uniform'',c4_dropout='0.10625891870987608',c4_filter_1='32',c4_filter_2='16',c4_k=''he_normal'',c5_dropout='0.15648349262341016',c5_filter_1='64',c5_filter_2='128',c5_k=''he_uniform'',c6_dropout='0.1578098340547434',c6_filter_1='32',c6_filter_2='16',c6_k=''he_normal'',c7_dropout='0.26744986780852575',c7_filter_1='16',c7_filter_2='128',c7_k=''he_uniform'',c8_dropout='0.11743742191498624',c8_filter_1='128',c8_filter_2='64',c8_k=''he_uniform'',c9_dropout='0.19192231653333963',c9_filter_1='128',c9_filter_2='64',c9_k=''he_normal''
423.415720, 0.234000, 425.934243, 4, 2.518523, c1_dropout='0.2078336298722035',c1_filter_1='256',c1_filter_2='64',c1_k=''he_normal'',c2_dropout='0.1929614810528824',c2_filter_1='16',c2_filter_2='64',c2_k=''he_normal'',c3_dropout='0.25073350643918524',c3_filter_1='64',c3_filter_2='32',c3_k=''he_normal'',c4_dropout='0.13241094303389792',c4_filter_1='16',c4_filter_2='64',c4_k=''he_uniform'',c5_dropout='0.2890382397840315',c5_filter_1='16',c5_filter_2='256',c5_k=''he_uniform'',c6_dropout='0.24714526452305166',c6_filter_1='32',c6_filter_2='64',c6_k=''he_uniform'',c7_dropout='0.11074729321431534',c7_filter_1='16',c7_filter_2='16',c7_k=''he_uniform'',c8_dropout='0.12554967275269419',c8_filter_1='64',c8_filter_2='64',c8_k=''he_normal'',c9_dropout='0.20359880854967072',c9_filter_1='128',c9_filter_2='128',c9_k=''he_uniform''
